,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
2579,2022-08-15 13:22:39+00:00,https://twitter.com/extrablessed2/status/1559168695775248384,extrablessed2,Twitter for iPad,"Birmingham, England","You don’t take your mother to battle ground. You take her to celebrations of victory. Congratulations, WSR, in advance! #KenyaDecides2022  #Ruto #raila https://t.co/oa7HYjO3Cw",36,2,0,0
2580,2022-08-15 13:21:43+00:00,https://twitter.com/official_no_16/status/1559168459665178626,official_no_16,Twitter for Android,,raila ameamua kuamkia reggae leo.😞😞...#BabaTheFifth #raila,1,0,0,0
2581,2022-08-15 13:20:44+00:00,https://twitter.com/extrablessed2/status/1559168210892722176,extrablessed2,Twitter for iPad,"Birmingham, England","You don’t take your mother to battle ground. You take her to celebrations of victory. Congratulations, WSR, in advance! #KenyaDecides2022 #Ruto #raila https://t.co/QRgv31MkMx",10,0,0,0
2582,2022-08-15 13:20:00+00:00,https://twitter.com/MeggieK8/status/1559168028503412738,MeggieK8,Twitter for iPhone,,"All Kenyans are winners: Kudos to all who voted 🙌🏽 not forgetting the force of those who counted😂. Elections is not for the faint hearted 
#KenyaDecides2022 #KenyaDecides #Kenya 
#RailaOdinga #WilliamRuto 
#RThe5Th
#Ruto 
#Raila https://t.co/ksXidVWP6m",0,0,0,0
2583,2022-08-15 13:19:54+00:00,https://twitter.com/BMuthuita/status/1559168004524498944,BMuthuita,Twitter for Android,metaverse ,"Wana choir wamechoka jameni 🤣🤣 
#iebc #UDA #Azimio #bomas",0,0,0,0
2584,2022-08-15 13:19:32+00:00,https://twitter.com/proudkenyan2022/status/1559167911553482753,proudkenyan2022,Twitter Web App,,#BreakingNews :  #Chebukati  and #Raila are both missing.,1,0,0,0
2585,2022-08-15 13:18:21+00:00,https://twitter.com/Maketh_Maketh/status/1559167614466801665,Maketh_Maketh,Twitter for iPhone,"Nairobi, Kenya",The current situation 😂😂 #KenyaDecides2022 #KPLC #raila #Murkomen #IEBC https://t.co/aUX8yBZEwr,9,1,0,0
2586,2022-08-15 13:18:14+00:00,https://twitter.com/GRAND_MULLAR17/status/1559167583491964930,GRAND_MULLAR17,Twitter for Android,"Nairobi, Kenya","We can't celebrate till Miguna Miguna areives.
@MigunaMiguna we miss you💪
#RutoThefifth #raila #IndependenceDay2022 #BreakingNews #mufc https://t.co/EELTYp10Bd",4,0,0,0
2587,2022-08-15 13:18:07+00:00,https://twitter.com/ArnoldMiingi/status/1559167553963958274,ArnoldMiingi,Twitter Web App,Niko Kenya uko?,Miguna Miguna Amepack amengoja Chebukati kama Stude pale highschool akingoja kengele😂#iebc #raila #Ruto https://t.co/myMddjRGiV,11,3,0,0
2588,2022-08-15 13:17:27+00:00,https://twitter.com/davidbanksmusic/status/1559167387408154627,davidbanksmusic,Twitter for Android,"Nairobi, Kenya","Imagine this 
 Chebukati saying "" I postpone this anoucement ""  😠😠😠😠😠 my stomach can't take this anymore 🤕🤒 #ElectionsKE2022 #Azimio #KenyaKwanza #BreakingNews #BabaTheFifth #president",0,0,0,0
2589,2022-08-15 13:16:50+00:00,https://twitter.com/lord_bellgam/status/1559167232441204736,lord_bellgam,Twitter for iPhone,Southern Nigeria/Syracuse,This just cracked me up 😂😂 #uhuru #Raila #Ruto #KenyaDecides2022 #KenyaDecides #Kenya https://t.co/G5KolBgFDZ,1,2,0,0
2590,2022-08-15 13:16:43+00:00,https://twitter.com/frankjomo96/status/1559167202485493760,frankjomo96,Twitter for Android,"Nairobi, Kenya","Mimi kama member of choir APA Bomas nimechoka kuimba..na bado wimbo wa kutoa sadaka ...
#bomas #William Ruto #Raila Odinga https://t.co/tfJv6CwMZi",3,1,0,0
2591,2022-08-15 13:12:03+00:00,https://twitter.com/MuyelaRobertob/status/1559166027065335808,MuyelaRobertob,Twitter Web App,"Nairobi, Kenya",".@IEBCKenya it is past 4pm Bwana Chebukati. Tunahara!
#raila #raila https://t.co/441CGMD7V7",24,1,0,2
2592,2022-08-15 13:11:54+00:00,https://twitter.com/DennisCap54/status/1559165990553919490,DennisCap54,Twitter for Android,"Nairobi, Kenya",Inaonekana #Raila na watu wake wako Kenol wanangojana wakam Bomas pamoja https://t.co/0FY3LeQ1CU,0,0,0,0
2593,2022-08-15 13:10:15+00:00,https://twitter.com/jichomacho/status/1559165574302908416,jichomacho,Twitter for Android,,"If raila does not attend we should have anticipated because he also snubbed the debate on flimsy grounds.
#bomas
#Ruto
#Raila",0,0,0,0
2594,2022-08-15 13:09:38+00:00,https://twitter.com/WeWajaTu/status/1559165418233004032,WeWajaTu,Twitter for iPhone,,"William Abdulfattah Ruto has agreed personal terms with East African nation Kenya on a 5 year contract + add ons. 

Ruto as president of Kenya, Here We Go!

#kenyaelections2022 #RutoFor2022 #Raila #Kenya",146,18,2,6
2595,2022-08-15 13:06:25+00:00,https://twitter.com/Mike17MUFC/status/1559164608140779521,Mike17MUFC,Twitter for Android,"Taita, Kenya",@psuedoke_ Unataka kumuzaa #Raila venye ulimuzaa #Yesu,0,0,0,0
2596,2022-08-15 13:05:08+00:00,https://twitter.com/OjuokPaulycarp/status/1559164284969558017,OjuokPaulycarp,Twitter for Android,,#Raila Thefith,0,0,0,0
2597,2022-08-15 13:04:51+00:00,https://twitter.com/JenarJuliet/status/1559164214757007366,JenarJuliet,Twitter for Android,Kenya,"It's confirmed raila will not  be coming to bomas it's over no more hopes to the Azimio la upuuzi,mzee amezimia,ruto is our 5th for the  winner's and losers muanzee kuzoea rais wenu🤣🙌🙌 #RailaOdinga #raila #kisumu #atwoli #kondele #murkomen #bomas #Chebukati #Re-run #gachagua https://t.co/3IWYUNSQeU",23,4,0,1
2598,2022-08-15 13:03:34+00:00,https://twitter.com/KenyanPodcast/status/1559163891950751744,KenyanPodcast,Twitter Web App,,"At the days end, the country has to move forward in as much as it will be hard to drive this point through the heads of some #Kenya #raila #Ruto #Kenyanpodcast https://t.co/z0K45lFYlj",1,0,0,0
2599,2022-08-15 13:03:11+00:00,https://twitter.com/Busyman961/status/1559163796618465284,Busyman961,Twitter for Android,"Nairobi, Kenya","The wait continues as IEBC Presidential declaration moved from 3pm to 5pm.
#KenyaDecides2022
#Raila Amollo Odinga
#William Ruto
#Kisumu
#Kondele https://t.co/6szGwsXoDa",38,6,1,2
2600,2022-08-15 13:02:06+00:00,https://twitter.com/okeyovincent1/status/1559163522407440385,okeyovincent1,Twitter Web App,,@ledamalekina @SABINACHEGE Where is the 5th?...#Raila,0,0,0,0
2601,2022-08-15 13:01:47+00:00,https://twitter.com/noordinsin/status/1559163442522619904,noordinsin,Twitter for Android,,"The nation is more important than whoever the PIPT will be. One nation, one people #ruto #raila #BreakingNews #Chebukati #Azimio #KenyaKwanza https://t.co/50XNAfDmyd",0,0,0,0
2602,2022-08-15 13:01:28+00:00,https://twitter.com/sserwanjajohn/status/1559163364181516290,sserwanjajohn,Twitter for Android,"Kampala, Uganda",#BabaTheFifth #raila #ugandaLovesRaila baba being an Arsenal fan is just enough to be announce the with President of Kenya... #KenyaDecides2022 @sserwanjajohn says so I love you baba your like a father to me fighting for the better good https://t.co/CHXQ58w5cj,1,1,0,0
2603,2022-08-15 13:01:15+00:00,https://twitter.com/Hilechee/status/1559163310477639680,Hilechee,Twitter for Android,,@MillicentOmanga #raila  naye ni kama amekula fare bwanaa🤣🤣 hafiki,0,0,0,0
2604,2022-08-15 13:00:29+00:00,https://twitter.com/MuhoroRolex/status/1559163116155551744,MuhoroRolex,Twitter for Android,,"Chebukati anawapea time ya kufika nyumbani nyinyi mnazubaa 😂
#BreakingNews #RutoThefifth
#kenyaelections2022 #raila",3,0,0,0
2605,2022-08-15 13:00:20+00:00,https://twitter.com/__eli__zah/status/1559163079899979776,__eli__zah,Twitter for Android,Kenya,"They are arriving at bomas in numbers 
Waihiga - Wajackoyah - Ruto - Raila 

#raila #RailaOdinga
#RutoThefifth",2,1,0,0
2606,2022-08-15 13:00:07+00:00,https://twitter.com/Beckypretty___/status/1559163022870036481,Beckypretty___,Twitter for Android,Nakuru,"#kenyaelections2022 #RutoThefifth #murkomen
#cuea #raila https://t.co/T5AnKHZLsb",12,1,0,0
2607,2022-08-15 12:59:59+00:00,https://twitter.com/RobertonyangoU/status/1559162989349142530,RobertonyangoU,Twitter for Android,"Kampala, Uganda",Can't #Raila be brought here by force ??? https://t.co/2D5Sja9lo2,1,0,0,0
2608,2022-08-15 12:59:02+00:00,https://twitter.com/001_makaveli/status/1559162750579998722,001_makaveli,Twitter for Android,,"Usiwai weka siasa kwa roho, iweke kwa lungs ndio u breathe out incase of anything
#raila 
#murkomen
#iebc
#kisumu
#RutoThefifth https://t.co/5sFrrp3DWX",4,0,0,0
2609,2022-08-15 12:58:41+00:00,https://twitter.com/josemwaii/status/1559162662197534723,josemwaii,Twitter for Android,,"Chebukati to the choir right now 😂

#Kisumu
#raila 
#RutoThefifth 
#murkomen 
#kenyaelections2022 https://t.co/Q6HdzlyzX7",8,0,0,1
2610,2022-08-15 12:58:40+00:00,https://twitter.com/mungeialbert/status/1559162657629929477,mungeialbert,Twitter for Android,"Kisii, Kenya",#Kisumu we are eagerly waiting for baba to be announced #Azimio,3,0,0,0
2611,2022-08-15 12:57:44+00:00,https://twitter.com/the_clemo/status/1559162425303236610,the_clemo,Twitter for Android,"Kapenguria, Kenya","Masaa ya kutupima yameisha! 
Raila hajafika Bomas of Kenya
#raila",0,0,0,0
2612,2022-08-15 12:56:58+00:00,https://twitter.com/Hilechee/status/1559162230276603904,Hilechee,Twitter for Android,,@ledamalekina Senator wapi #raila bwanaa. Kwani amekula fare?,0,0,0,0
2613,2022-08-15 12:56:49+00:00,https://twitter.com/rchir13/status/1559162194448846849,rchir13,Twitter for Android,"Nairobi, Kenya","Chebukati to the choir right now 😂

#Kisumu
#raila 
#RutoThefifth 
#murkomen 
#kenyaelections2022 https://t.co/RLGFUUgvS4",6,3,0,0
2614,2022-08-15 12:56:35+00:00,https://twitter.com/Jacobvikey/status/1559162134201831425,Jacobvikey,Twitter for Android,"Houston, TX USA","Chebukati to the choir right now 😂

#Kisumu
#raila 
#BabaThefifth 

#kenyaelections2022 

#Kisumu https://t.co/qi7lJWy6LS",4,1,1,0
2615,2022-08-15 12:55:51+00:00,https://twitter.com/aminah_nadia/status/1559161948897480704,aminah_nadia,Twitter for Android,Kenya,"chebukati akisema hana maoni je?
#KenyaDecides2022
#Azimio
#KenyaKwanza",1,0,0,0
2616,2022-08-15 12:55:02+00:00,https://twitter.com/paps_gats/status/1559161746597859328,paps_gats,Twitter for Android,"Nairobi, Kenya",Raila anangoja nini bana si akuje tumalize hii kitu amra mara moja....wametuweka #raila #kisumu wiliamruto iebc,1,0,0,0
2617,2022-08-15 12:54:16+00:00,https://twitter.com/art_e254/status/1559161550849691649,art_e254,Twitter Web App,,#Raila Amollo Odinga #ElectionsKE2022 #atwoli #RutoThefifth #RigathiGachagua https://t.co/DqCqxPT5Zs,5,0,0,0
2618,2022-08-15 12:52:56+00:00,https://twitter.com/001_makaveli/status/1559161217423495168,001_makaveli,Twitter for Android,,"Chebukati to the choir right now 😂

#Kisumu
#raila 
#RutoThefifth 
#murkomen 
#kenyaelections2022 https://t.co/gwjjIuajEm",30,7,0,0
2619,2022-08-15 12:50:51+00:00,https://twitter.com/douglas_karaba/status/1559160693416402945,douglas_karaba,Twitter for Android,,"#Raila #RigathiGachagua #kenyaelections2022  
Chebukati: I said 3pm but sikusema ni ya nchi gani https://t.co/nG9Q5d5oQq",4,0,0,0
2620,2022-08-15 12:50:25+00:00,https://twitter.com/Hilechee/status/1559160584435802113,Hilechee,Twitter for Android,,@kibeandy Wanaimba ju ni kama #raila amekula fare banaa 🤣,0,0,0,0
2621,2022-08-15 12:50:11+00:00,https://twitter.com/NyakinaRonald/status/1559160523505209344,NyakinaRonald,Twitter for Android,,@ItsMutai @Moha001_Onyango As an #azimio foot soldier kindly @ItsMutai follow me back. You have consoled me for the past one week.,0,0,0,0
2622,2022-08-15 12:49:51+00:00,https://twitter.com/WiselyJames/status/1559160441401638913,WiselyJames,Twitter Web App,Nairobi Kenya,"Sasa tutashinda siku nzima tukiskiza choir... Aiii kwani tuko music festivals. Chebukati bana!

#RutoThefifth #Riggy-G
#raila #marthakarua",1,0,0,0
2623,2022-08-15 12:49:15+00:00,https://twitter.com/art_e254/status/1559160288959676418,art_e254,Twitter Web App,,"We design and make wall arts like https://t.co/pzvRSHyyDN or call 0718470572
#Raila Amollo Odinga #RigathiGachagua #Atwoli #IEBC https://t.co/9xwNDSXU53",4,0,0,0
2624,2022-08-15 12:49:14+00:00,https://twitter.com/Hilechee/status/1559160284761178112,Hilechee,Twitter for Android,,Kwani #RAILA amekula fare??,0,0,0,0
2625,2022-08-15 12:49:12+00:00,https://twitter.com/Kecheii001/status/1559160277849047040,Kecheii001,Twitter for Android,"Mombasa, Kenya","Tafadhali baba shuka twende bomas
#raila https://t.co/J7F2NICXQ2 #kenyaelections2022",2,0,0,0
2626,2022-08-15 12:48:58+00:00,https://twitter.com/ReggieReyler/status/1559160217157484546,ReggieReyler,Twitter for Android,,#amani #Raila https://t.co/YKXdLLLKar,0,0,0,0
2627,2022-08-15 12:48:52+00:00,https://twitter.com/MyresWN/status/1559160193082167296,MyresWN,Twitter for Android,"Kampala, Uganda","Ugandans running home to watch TV at 4pm to find out who has won in Kenya.
#kenyaelections2022 
#raila 
#williamruto 
#baba https://t.co/efCIsaHEXA",1,0,0,0
2628,2022-08-15 12:48:06+00:00,https://twitter.com/chemjor_kelvin/status/1559160001746423808,chemjor_kelvin,Twitter for Android,Eldoret,"My Manjesta united pal is trying to defend Raila na tunajua hawana points 😂
#williamruto #raila #ElectionsKE2022",2,0,0,0
2629,2022-08-15 12:47:28+00:00,https://twitter.com/cyrus_kago15/status/1559159842480312321,cyrus_kago15,Twitter Web App,"Mombasa, Kenya","Ukose kukuja debate na pia kukuja Bomas utakosa 🤔
#raila 
#RutoThefifth 
#kenyaelections2022",1,0,0,0
2630,2022-08-15 12:47:20+00:00,https://twitter.com/Hilechee/status/1559159809357783042,Hilechee,Twitter for Android,,@sakaja_johnson Ni kama #RAILA amekula fare banaa 🤣🤣🤣,1,0,0,0
2631,2022-08-15 12:47:08+00:00,https://twitter.com/amoh_bien/status/1559159759001075713,amoh_bien,Twitter for iPhone,"Nairobi, Kenya","😅😅harooo assimio
#IEBCResults2022 #kenyaelections2022 #railathe5th #azimio https://t.co/8izD5rdZcG",1,0,0,0
2632,2022-08-15 12:46:34+00:00,https://twitter.com/Ahianyo_Peter/status/1559159613760700417,Ahianyo_Peter,Twitter Web App,"Accra, Ghana","It would be so much painful if William Ruto, a murderer and corrupt land grabber, is declared winner f the #kenyaelections2022. Let's hope #raila wins this election. Though he's also not clean from corruption; he will be a good fit for the Kenyan presidency, not that murderer.",0,0,0,1
2633,2022-08-15 12:46:32+00:00,https://twitter.com/LawrenceMuriuki/status/1559159607209115649,LawrenceMuriuki,Twitter Web App,"Nairobi, Kenya","#Raila Amollo Odinga.
Ama Raila alilala kwa gari akapitishwa stage ya Bomas bana, baba ako wapi wadau?",10,1,0,0
2634,2022-08-15 12:44:43+00:00,https://twitter.com/Maketh_Maketh/status/1559159148268363778,Maketh_Maketh,Twitter for iPhone,"Nairobi, Kenya",…..and the choir is back at it again amidst the wait for the official announcement of President elect. 😂😂 The choir seems to have a first hand information about what’s causing the delays. #IEBC #KenyaDecides2022 #raila #RigathiGachagua #Kisumu,6,0,0,0
2635,2022-08-15 12:44:39+00:00,https://twitter.com/douglas_karaba/status/1559159130220384256,douglas_karaba,Twitter for Android,,#kenyaelections2022 #raila #williamruto Let's all remember to maintain peace we are all Kenyans https://t.co/V88GU85j7S,1,0,0,0
2636,2022-08-15 12:43:55+00:00,https://twitter.com/molu_mohamud1/status/1559158947625549824,molu_mohamud1,Twitter for Android,"Nairobi, Kenya","#Raila not coming to BOMAS is a good indicator that he has conceded DEFEAT.
CHEBUKATI must give certificate to @WilliamsRuto and kenya will move forward.
#kenyaelections2022",4,2,0,0
2637,2022-08-15 12:43:53+00:00,https://twitter.com/tymugambi/status/1559158938859438082,tymugambi,Twitter for Android,𝓗𝓸𝓶𝓮 ,Hakuji ama? #raila,1,0,0,0
2638,2022-08-15 12:43:14+00:00,https://twitter.com/Esthersprawt/status/1559158773440290817,Esthersprawt,Twitter for Android,,"https://t.co/ymKgTn9oT9
#kenyaelections2022 
#RutoThefifth 
#raila 
#RememberFreeman",0,0,0,0
2639,2022-08-15 12:42:10+00:00,https://twitter.com/JacktonEsau1/status/1559158509039755269,JacktonEsau1,Twitter Web App,,#Raila were are you,0,0,0,0
2640,2022-08-15 12:41:58+00:00,https://twitter.com/DavideoRence/status/1559158458741653505,DavideoRence,Twitter for Android,Embakasi,"Being #raila is hard.  Loved by many but voting day is where they draw the line. 

God bless @WilliamsRuto &amp;  @rigathi
#kenyaelections2022
#WhereisBaba
#Joho
#RutoThefifth https://t.co/ocdSf134FH",0,0,0,0
2641,2022-08-15 12:41:26+00:00,https://twitter.com/BKiareads/status/1559158321583726593,BKiareads,Twitter for Android,"Nairobi, Kenya",So @RailaOdinga is going to miss coming to #bomas just as he deliberately missed coming to the debate 🤦 huyu baba anatuaibisha aje #kenyaelections2022 #BreakingNews #citizentv #raila #RutoThefifth #railathe5th,0,0,0,0
2642,2022-08-15 12:41:25+00:00,https://twitter.com/babgye/status/1559158318601494528,babgye,Twitter for Android,"Bungoma, Kenya",@Araap_Sang I hope they are planning to cook figures..... #IEBCResults2022 #williamruto #kplc #Chebukati #raila #kenyaelections2022 #TheFifth https://t.co/5n511ciSl7,2,1,0,0
2643,2022-08-15 12:41:01+00:00,https://twitter.com/NFDTVV/status/1559158215564304384,NFDTVV,Twitter for iPhone,"Wajir,","This is kenya, This is the side effect of election #kenyaelections2022 #raila #RutoThefifth https://t.co/vVUKdU8MKU",29,19,2,4
2644,2022-08-15 12:40:35+00:00,https://twitter.com/balbilalex/status/1559158107967823877,balbilalex,Twitter for Android,kenya,#williamruto #raila #kenyaelections2022 #ElectionsKE2022 #The5th https://t.co/nvZR7Tn9a9,1,0,0,0
2645,2022-08-15 12:40:29+00:00,https://twitter.com/NjgnPatrick/status/1559158085259862016,NjgnPatrick,Twitter for Android,,Raila is headed to KICC not Bomas. #kenyaelections2022 #BreakingNews #elections #itumbi #raila #ruto #Decision2022,4,2,0,0
2646,2022-08-15 12:39:58+00:00,https://twitter.com/ariandaevans/status/1559157953550245889,ariandaevans,Twitter Web App,"Nairobi, Kenya","Tanzanian musicians keen on our elections. Not interested in who wins. But ati tumalize elections ware-lease Youtube videos. Kenyan views sai zimeenda local TV stations😁😁
Re-run #Raila William Ruto, supreme court President elect",0,0,0,0
2647,2022-08-15 12:39:31+00:00,https://twitter.com/EremonDaniel/status/1559157841231060996,EremonDaniel,Twitter for Android,,Just in #Raila will not go to Bomas 🤣🤣🤣🤣confirmed.,1,0,0,0
